,start_lat,start_lon,end_lat,end_lon,distance_km,num_turns,num_traffic_lights,time_of_day,day_of_week,avg_speed_kmh,traffic_factor,estimated_time_min
27,19.01156935360735,72.97898136489879,19.143452442479386,72.86200101762205,19.09678582135908,68,100,3,0,36.77938483794324,1.022080324639785,31.841395615298655
28,18.986683189329742,72.78344543822853,18.898203361402754,72.88632351970914,14.606146464698519,44,86,1,0,27.63049289121918,1.0903822715480957,34.584145617909215
29,18.917687303543524,72.90253162102672,18.97928729568635,72.96013820273129,9.127226470155586,32,34,2,0,26.795433869157236,1.4695662565581238,30.034365038463836
30,19.09052088672535,72.82848022543256,19.079311654668693,72.8832391255929,5.894807845548062,19,21,3,1,58.65774511144757,1.0607845038010402,6.396209881809959
31,19.196001575473396,72.939574369531,18.964259866601132,72.79035547098805,30.077413215408384,82,140,3,2,44.73832920911788,1.0985965620472096,44.314944260797276
32,19.05519566297777,72.8680751802877,19.174339581289342,72.91140655493159,13.954301765200494,45,74,0,0,37.54611883997129,1.2795607103045177,28.533510514766988
33,19.047022300019886,72.84125354713294,19.226052289177588,72.82221783012326,19.91842660095155,57,103,1,4,32.4626383564251,1.001054837242077,36.85363539501835
34,19.06495928365492,72.85859514436522,18.998632606420106,72.82245935405524,8.268858298766828,26,35,0,3,29.291075019388877,1.4821375753058743,25.104409274230502
35,19.205128675445366,72.94975304741835,18.928184403998625,72.90695042773969,30.9849987229025,89,178,0,0,44.824724152431855,1.4899964457131007,61.797419402584296
36,19.25128312337317,72.948226104227,18.954861333135526,72.87198463634465,33.77845801855877,95,184,1,6,42.14093744130204,0.7808464322482344,37.55368062332802
37,19.046405714094288,72.78231343399415,19.037799516400998,72.97691485719375,20.506954093571192,66,87,2,6,27.54261221288012,1.297016155031279,57.941891373850915
38,19.196200449149707,72.82990233807885,19.161670686404065,72.92340611665725,10.551278853615424,24,63,3,1,50.830512431752766,0.9437964604879021,11.754663676507462
39,18.96406016823438,72.81571718866698,18.91280848388285,72.9245048075457,12.786142168794733,34,77,0,5,50.53802052034903,1.1504548884061598,17.463936589312755
40,19.012305875810195,72.78052989082542,19.075947521672486,72.96307129747474,20.465737521531807,69,108,1,0,36.84730755359654,0.9502331810559776,31.666720027434415
41,19.264703772277038,72.78682340770052,18.962471734782483,72.89495737235451,35.336948324924336,90,178,1,3,47.589692204932675,1.0363333042276044,46.170741673878524
42,18.93675577943938,72.95696033596718,18.986023985637566,72.89484902224203,8.516485267466315,10,49,0,3,40.64280019095463,1.4309980659295833,17.99148762733294
43,19.146375534144283,72.88869765400726,19.013384239930925,72.82476079607676,16.186136079030437,42,66,2,1,29.222552220706937,1.3594063894704445,45.17785436498694
44,18.993589659887228,72.79748443924676,19.141745307646683,72.86601716023979,17.91592418100266,55,90,0,0,33.38213535231612,1.3316914262116908,42.8824861669814
45,19.06873135382125,72.97967543257944,19.278477614663487,72.78538475143093,30.930376037722148,76,162,1,4,48.52433334796224,0.8693177280283384,33.247225508111725
46,18.993428161752657,72.96598446937868,19.23353702773771,72.95464675092175,26.605233410818208,69,135,2,2,27.391160456649548,1.4864595841989583,86.62854045037815
47,18.95152126461932,72.94508644047436,19.164380570784076,72.89845233080246,24.067830103078393,78,124,0,5,49.17861947054776,1.0743192968503472,31.54606769131188
48,19.20867061269503,72.832869537962,19.148721598836772,72.96717530082469,15.607208842915199,44,57,1,2,44.43819428146229,0.9896695316349301,20.8550045501824
49,18.93501718146345,72.79247755531897,19.10575721994508,72.8271931245861,19.24975338438073,46,95,1,5,47.74634053429337,0.6301554947713919,15.243477593156122
50,19.023723312239373,72.91437439704828,19.22263599800284,72.87613590220057,22.382899264907024,65,116,2,6,54.412732890661154,1.1509408775740264,28.406653024800978
51,18.909811568528387,72.90319973393493,19.213445754855165,72.77925821997779,36.05298836406211,121,165,2,6,25.641378488205607,1.1927257834618947,100.62172471526385
52,18.941019667673665,72.97575757030405,18.953016970746816,72.86278545749077,11.972698158385823,48,57,3,4,61.330333746562665,1.17658592351061,13.781344981238762
53,18.893771182847253,72.78580121061549,19.234411493387057,72.95982500002758,41.919695885930906,122,232,0,6,20.479122004774982,1.0208083902625495,125.37249575729436
54,19.033994233959756,72.88603027031645,19.0576168180235,72.77878406021546,11.587952223757108,26,46,2,6,37.918777496427246,1.2534625932908363,22.983438187092613
55,19.269156543356733,72.77837792440336,19.029545600577666,72.91323400454522,30.079092456062455,84,158,0,2,35.06999065341167,1.463241604058116,75.30024161510212
56,19.194245334329864,72.95566828730472,19.048487182034528,72.90033891713165,17.152593009196714,57,80,1,1,47.472936051232615,1.1962020568002694,25.932207371689987
57,19.227196221525787,72.97500326691551,19.206200970776756,72.9550974029793,3.1277393855847193,15,9,0,1,46.10370265433465,1.4850185901152415,6.044743738853132
58,19.177260143984483,72.83975894826875,19.253018195558848,72.93846937917681,13.344262440126048,54,70,1,2,29.93982618500298,1.0690073824308153,28.5875708965895
59,18.952087158762485,72.91726841950938,19.039191271812804,72.77813216760981,17.538377404246948,58,96,3,1,27.85811387212268,0.9977681218810326,37.68934385968071
60,18.967833403710046,72.9628748992582,19.02636678553391,72.94231264000403,6.831349053456483,11,33,1,1,31.745028032074885,0.8571966728211344,11.067830225733706
61,18.899229129533566,72.81055725554882,19.018022160967107,72.95151411782636,19.831517457129184,66,84,2,2,36.78614158347007,1.410290739437736,45.61751390315095
62,19.140177878056974,72.85393246071561,19.27264837800732,72.88260530382053,14.970565347120697,33,80,0,0,25.519156585026757,1.4438398701772508,50.820878163229004
63,19.23204498051447,72.82485519124194,19.116429996158097,72.97654562030546,20.453634930381316,67,85,0,0,25.925362256234447,1.3675212749207415,64.73378610560896
64,19.122662789445222,72.84259429345276,19.196706989499436,72.86164271561283,8.437617619298928,24,33,0,3,39.8148686400761,1.216890982704551,15.473105119476214
65,19.24080684583537,72.80991654264548,18.90731074814816,72.86157207824554,37.31383334108975,97,192,1,2,37.11341361079862,1.033347506038864,62.3356671441496
66,19.058205985853746,72.96926364205397,19.249100633925035,72.90086263608875,22.322370910900602,89,105,0,5,42.24092481810417,1.0221389694206198,32.40918416840211
67,19.241018265687867,72.8764957258474,19.150088232601234,72.83849841002005,10.8296893172792,33,58,2,4,40.12592400781795,1.388267424025219,22.480984944142413
68,18.93964224163307,72.85829373009231,19.256741831584772,72.91223676850727,35.55681058945701,109,146,1,4,61.89802933217672,0.9109524731924531,31.397346469442837
69,19.111951049397668,72.85527578543922,19.215152816028585,72.83381373934635,11.644752226720403,29,55,1,3,31.917017146448487,0.831093854785994,18.193207664225106
70,19.196445942716256,72.89739892980076,19.01567719959725,72.86277506353596,20.338868480769104,66,96,1,4,31.01585328651642,1.164370873797537,45.81267362771854
71,19.074542612504636,72.95924797342394,19.200449656449447,72.8056351932016,21.340495550331564,69,104,0,2,44.919191715065054,1.4598191668501226,41.61241096954853
72,19.091026283866935,72.90291757971082,19.020723419609823,72.9418689275527,8.795960268964272,14,41,1,5,22.868654709091224,0.790974319344381,18.25392558126751
73,19.01106359107502,72.93937820786101,18.94746804527585,72.77970488079947,18.228518019038706,63,90,3,4,53.538723741654124,0.9093628287722825,18.576838092114844
74,19.221397700903648,72.78529392812875,19.05163199428911,72.90225072995491,22.461981798664382,77,111,1,5,41.20295631711899,0.5685928416510388,18.59826070981723
75,19.1615781576913,72.8738192054922,18.98515393143559,72.90777218233347,19.85315749936471,63,95,0,6,45.14438834058749,1.20147195867784,31.702295107083447
76,19.225571820514784,72.95594769315707,19.19358395863926,72.81595663873058,15.14123791334362,46,76,3,0,60.60747924881987,1.150661441063338,17.247810520537428
77,19.107388259673026,72.96266870303565,18.93732985368386,72.79800121216698,25.59063511045423,74,132,3,5,57.55340842443204,0.5638892484526732,15.0437144157754
78,19.09714143548368,72.88737431097809,19.013746203411486,72.92860250284672,10.200376367125207,23,48,3,4,28.16741487334225,1.1616634777974992,25.240664943006347
79,19.207852537859356,72.95732426223162,19.056428895174875,72.96043949339578,16.764840456256472,47,92,3,1,19.607678222398995,1.0488346800911494,53.806103539470186
80,19.18002562244224,72.86968163173285,18.991084703901357,72.82192034487703,21.509954827077735,64,106,2,6,19.325578999601234,1.1900202562950177,79.47171556435586
81,19.19329318578025,72.87176537358475,18.983305886887706,72.86237324458563,23.265155934685385,63,102,2,1,39.10879960487212,1.2455708080536882,44.45812610436304
82,18.995968891762054,72.83713900936795,19.1006593667822,72.7990585529184,12.262131995589344,29,53,1,3,39.37320902726828,1.0670230954084108,19.93839724241754
83,19.160640426796633,72.91834801975585,18.915049251778413,72.85559586762999,27.976179474522578,74,110,3,3,49.551423205012384,0.9114361356127835,30.875199048033668
84,18.9142836271276,72.9449071455615,19.04189595694011,72.93165711218609,14.194385163659637,36,59,0,6,34.46350694652818,1.1510251812564571,28.444165211348903
85,19.233456102375552,72.89089497283011,19.07602209569737,72.96797574806116,19.221003105699523,62,105,2,6,28.021221074111516,1.0245277095846617,42.166150223900765
86,19.04209479274485,72.95724472381339,19.215934181611377,72.88302631919815,20.76687750187562,46,114,1,3,34.69498852389472,0.9481888411165528,34.05262088249701
87,18.97557443750236,72.86152555496979,18.90131967977922,72.84058720417666,8.510103504127457,25,40,3,5,34.2418175935532,0.724241281440127,10.799721568830119
88,18.954367445169368,72.86815193133879,18.939774840939652,72.90067396180456,3.787139050166134,11,12,0,3,23.935536797424277,1.2807729692848142,12.158821506516738
89,19.120838182494886,72.90922994893559,18.92273951024318,72.86000868162883,22.5319713138193,65,107,3,1,42.03463635867223,0.9309989408711659,29.942794675197536
90,18.909611007060565,72.8496118114795,18.972547510842478,72.83863761902508,7.061771309434535,15,37,3,2,39.92027358683383,0.8347681152349695,8.86007183298654
91,19.183283831186365,72.94470409988261,18.98838589739513,72.78720030887995,27.20613431167389,83,145,0,5,54.79944138890026,1.0382740908386692,30.92815216916737
92,19.10037342868979,72.97998064398693,19.026484534050873,72.90653025958248,11.254371328353107,30,59,0,6,26.01432426180859,1.030534741786121,26.749925619685882
93,18.902101699563477,72.8219294937839,19.217299250050996,72.9004804878831,35.856319671124695,95,164,1,1,45.62969236690571,0.9140380674775389,43.095676660080265
94,19.07468881376899,72.79402178368295,19.259625238664494,72.8676571365214,21.887636185021517,57,91,2,6,42.704568257798385,1.0336116706504157,31.785802493845303
95,19.033869117985947,72.89723746543767,19.265856550199473,72.92085501800517,25.799494347244462,75,143,1,2,39.49761890550863,0.903161130817976,35.3962104069107
96,18.932158512366467,72.77539246935446,19.011663325313933,72.91224293023859,16.88625484004665,43,101,3,3,23.305947188786284,1.1077971732767748,48.15906917021327
97,19.25717353343111,72.81164925318926,19.120918165887442,72.94442004309387,20.55423256974723,54,101,1,0,45.43360192379935,0.8969638929660321,24.347272083262496
98,19.161905270973353,72.83333236395241,19.156861025274996,72.9391608723657,11.146238407564638,25,51,0,2,39.33920201352684,1.3597768297654758,23.11647814376644
99,19.097770645671098,72.90891948154434,18.91689312724266,72.90598408335192,20.024108192911925,43,87,0,6,27.889838002375434,1.2969880697169835,55.87202642923246
100,19.053822908928314,72.87294235804798,19.059074126517082,72.84605948808397,2.8886826916252595,12,10,3,5,44.88044079378749,0.7525486330274817,2.906220401204683
101,18.949666548146606,72.80698876182807,19.093481231306008,72.90659605694351,19.062711228635422,48,86,3,3,55.80134095075202,0.8657063191723973,17.74442257839601
102,19.05987405227152,72.92351550500408,18.994674259839197,72.94885976360406,7.694521724487243,28,39,0,2,37.29796681322462,1.444979831841473,17.88584685577217
103,19.233836161761083,72.8212113222301,19.07123630197526,72.89816965788842,19.735686514310643,58,98,3,2,49.476169376614095,1.0990437520705005,26.304036746984952
104,18.901192999130334,72.94870009562563,18.9609175442915,72.81454516853775,15.601194973164246,47,91,2,2,48.92410819815211,1.3872713987741976,26.542854682577143
105,18.99906681033466,72.89519255166687,19.23324186464954,72.88671611586311,25.936986588538826,81,115,1,0,40.95620445889392,1.0480291023714055,39.82212287257387
106,18.984128859645345,72.8553499061808,19.106518722516928,72.82046802658608,14.036414732971751,43,78,3,5,29.086095627065298,0.7231838877718031,20.939714509201295
107,19.167618538524362,72.86411665541318,18.896724871145867,72.8317894720773,30.178380688584845,98,145,3,5,31.82998560739106,0.5331895210865621,30.33139231350106
108,18.984889013911936,72.90943160453533,19.033917975757806,72.88622932055215,5.951580758352479,23,28,2,3,35.72592057550524,1.4166757705179198,14.160240163137157
109,19.278686270944142,72.8855815792789,19.027206105769526,72.86528650519917,27.919070202124903,90,146,2,2,34.47354226652995,1.2755397176720857,61.981242277839485
110,18.97990983610642,72.92146970957847,19.013063698162334,72.92600502336421,3.700807958186054,9,25,1,1,31.091566575489225,1.1789133358447261,8.41951500522713
111,18.974390009552657,72.87168170331466,19.17258815042629,72.97508747480545,24.490111058374396,63,123,2,0,16.752803385475985,1.2054330551462522,105.72984848456215
112,19.214725061697557,72.83221175728568,19.030743616968262,72.83347619364389,20.36599230738417,63,119,1,2,42.50243932573648,1.0426860185531424,29.97757649172626
113,18.907751123383456,72.78145046425018,19.003933291375585,72.9682588191071,22.37049814507616,65,132,3,0,28.60245571843294,0.9803357485616528,46.00429961812767
114,19.23036069664943,72.89055348612153,19.0730648085229,72.86249844760856,17.660043879416722,61,89,1,0,34.11913173685447,0.9340788966583604,29.00872348519722
115,18.98846657229226,72.95096182257178,18.93449398488272,72.78372212137393,18.598708539421914,63,88,3,0,38.66599142108456,1.0149582411751692,29.292272325402244
116,19.11503825102362,72.91415471383377,18.949173532710873,72.94033983601776,18.56575317552453,68,88,2,0,24.972349823693964,1.335731854839808,59.58318244151475
117,19.277628067856988,72.79487482806441,19.188132943677218,72.89732670676102,14.635008328578905,36,73,1,6,37.39264835108181,0.7744537703204301,18.186683016921297
118,19.093803288700787,72.86460803762664,19.06266119156754,72.9506349998235,9.687772546598202,27,51,3,2,29.828078294546096,1.184428126987782,23.081212632090367
119,19.11176549354345,72.78264836391823,19.264442423199377,72.7908390507027,16.92241034483814,42,85,1,5,45.16669308648123,0.5201229432165283,11.692333363466192
120,18.972299826169102,72.90868990881033,18.951252266418543,72.80650084514855,11.0114349997236,37,66,0,1,65.69926839690334,1.2197125918285057,12.265694505569597
121,18.891043531815125,72.86460577796971,19.12158636609663,72.83116445069652,25.761035241756982,85,130,1,2,28.928955453999784,0.9603052243501304,51.30871061002652
122,19.165712773652825,72.91762738719969,19.067072217298747,72.91435083321497,10.9243063129505,34,47,2,6,38.50122033237538,1.0812234019430662,18.407129229029902
123,19.198586620567536,72.89385581373311,19.20352321530976,72.81154203488886,8.673751228529579,28,48,0,4,45.27764760931661,1.208128797751045,13.886333584466783
124,18.97767568560375,72.80128777422581,18.99359666393985,72.79986961994317,1.768638987440053,3,6,0,1,47.10959968203491,1.4490659593700974,3.2641430643591587
125,19.199125140830642,72.89495924783708,19.211453717514804,72.9634504310832,7.330831099427542,20,31,3,0,44.4426331148604,1.1585343274084479,11.466043591751616
126,19.072792208407705,72.8338591500144,19.046978322473496,72.8271717005603,2.9428299912695635,3,11,3,3,49.24027019206901,1.1269774246953763,4.0412080826617425
127,18.921372322240728,72.77837076467856,19.058491179022703,72.83768753250524,16.412867939792484,46,79,2,0,38.15097863557011,1.2804190922468628,33.05081581688661
128,18.925617485786084,72.9720013314605,19.216023859423412,72.89079181293619,33.26279161296173,103,168,0,6,42.11017467202618,1.2290817382479282,58.25103797794884
129,19.152189817878263,72.82659731545309,18.905690352526403,72.92881645438663,29.330938560098602,76,146,3,4,39.032868881296075,1.119942102378926,50.49429458384182
130,19.144088700879138,72.96237528546463,18.96078076741702,72.89291922130835,21.567740118152074,63,100,3,0,26.51814577894287,0.8557424296291297,41.75954944400233
131,19.073304054034537,72.8557530996203,19.015212719823065,72.79196597576234,9.296933478578465,28,42,1,2,47.43264094022715,1.1657195226241996,13.709061913935496
132,19.05054158501724,72.87404849440252,19.148407579426657,72.85409497351087,11.034713665226626,25,50,0,3,50.29155637325644,1.261926381528181,16.613122310325526
133,18.924343319182558,72.82300375869787,18.935209424558074,72.93223506446836,11.568695243981276,36,62,0,5,44.72597482413043,1.274323583777488,19.77677791159436
134,19.229053318885054,72.86701503244625,18.911139593296923,72.87887227241676,35.212916525608534,103,177,3,5,45.17659020469123,0.524839600377538,24.545189825559966
135,19.062395972731682,72.78083847278913,18.994151932926446,72.7975127780796,7.755367313327635,25,37,2,3,32.742561868465344,1.3067018149394847,18.57023757253584
136,19.233530180769545,72.8717894773595,18.90125908255225,72.90230467817085,36.92000449216534,118,187,1,5,44.93317900880889,0.7197716291630751,35.4846539259876
137,18.95176748388404,72.88567619147057,19.105378049530955,72.78957393226912,19.78572423467206,52,92,0,3,41.84836123694874,1.215427744045275,34.47893890231978
138,19.25935368952015,72.90601903464459,18.950048738527048,72.96585714258616,34.81215751669613,104,168,2,4,39.65011509503038,1.4065207189283209,74.09414177054894
139,19.165110535671083,72.85725297201643,19.078174835013566,72.86916615419972,9.704508507832015,28,53,3,4,57.7080063563551,1.0360922667476349,10.454112195935286
140,18.946410367709387,72.81002817789906,19.123757263483213,72.9267214345534,23.157689463211323,66,134,1,6,39.25566570899954,0.5555398786515859,19.663434200216606
141,18.91722593104643,72.93226177786217,19.223220828189163,72.841373801054,35.19630147968152,107,185,2,6,46.206720975506784,1.1976350100132152,54.735313805180745
142,18.891000451149846,72.92247070634885,19.216615609816504,72.89178391061552,36.187667209235364,115,170,3,6,44.296182191325855,0.5541726035382001,27.163804320693295
143,18.947952213169287,72.88310192131782,19.024598337260272,72.88590265758486,8.489229950864353,26,42,3,3,42.076876871631114,1.137819759414028,13.773665203011154
144,19.253812379728952,72.95261635347916,19.27250210621971,72.82014916427491,14.078504989893467,39,63,3,1,42.22133771633713,0.9359499855072264,18.725285252374533
145,19.223845060635078,72.85626277006541,19.014088767621182,72.86932501255049,23.259298106808046,75,110,3,3,35.212513783365225,1.1162892659355854,44.24126883339655
146,19.275481460756353,72.936402668747,19.144287410546237,72.80194211724414,20.269073381840535,56,116,0,1,40.82283989275424,1.481720309553869,44.14160959591863
147,19.08589354855186,72.89393789015502,19.229183122211264,72.9535799785514,17.05703223104319,48,83,3,0,50.654803750653514,1.0510021852873481,21.234287951351714
148,19.09512092385495,72.86595489563959,19.171753092752553,72.85609551014673,8.54588146853562,30,41,1,0,35.798131829041424,0.9418488630563107,13.49052869584306
149,19.073101334384045,72.97353276242059,19.02203888128006,72.91546796570324,8.324936748463472,22,36,0,6,37.18215391139493,1.0053621804200241,13.50579621810838
150,19.018140579703548,72.91161507398235,19.098112701834765,72.97036931445076,10.798526403219725,30,61,3,6,49.843223984765835,0.783419606687423,10.183663853927039
151,19.10099624495209,72.89966648693657,18.98156039480979,72.91372391062525,13.303216916674431,39,60,2,1,37.86011155774491,1.3948939946977106,29.408118397528767
152,19.181238883027792,72.86113400910385,18.92839281928945,72.90308704404397,28.33443767243918,88,132,0,3,33.76859473575236,1.433875342070026,72.18787484854816
153,18.9548822668244,72.83288787685125,18.901289427265052,72.83811868002407,5.957790230166219,16,24,0,2,34.44522880839745,1.4274715427112274,14.81408538461833
154,19.02980070349714,72.86044422544964,18.98523699855175,72.85653086728487,4.950030558237857,17,30,1,1,42.029230208513,1.0371759739366813,7.329260240721873
155,18.95827704847453,72.89799327524659,19.039192276460582,72.91345826179217,9.103489348309406,28,55,3,4,24.84255885002768,0.8518059685131217,18.72852134435485
156,18.94581591085012,72.86684148180456,18.989051162371283,72.82361860871342,6.604814820195151,25,36,0,6,38.2305277250595,1.1118065551036942,11.524731960514783
157,19.071448769654868,72.83040264980717,19.10317327366479,72.7855109990594,5.8864734825312715,14,29,2,4,32.01702755461546,1.2660549605849434,13.966191471455511
158,19.006670157158272,72.97202610529293,19.159222269859452,72.86593552066023,20.243725789556752,65,113,2,1,65.26932425873622,1.4474042897775448,26.935338352270016
159,19.27975569054507,72.94920044631864,18.931594774294723,72.8500865025081,39.92532591483696,115,202,2,4,34.69131227079679,1.4635889959065473,101.06438270908757
160,19.00539023218416,72.91684860670566,18.89855644316523,72.9443078879135,12.174099589296407,42,66,3,2,50.666746895891535,1.0474445512860737,15.100666685182299
161,18.89315820664698,72.95166415351643,19.19354153015033,72.97445659153387,33.33665681335974,108,184,3,6,51.692955904456724,0.5087741849103677,19.686431276093625
162,19.242620563448554,72.83010077180643,19.201555446607966,72.8974836496145,8.418217810080488,31,39,2,1,43.686733088729014,1.4496402533873225,16.76031124756706
163,19.138280972422297,72.90038714425737,19.15432813886311,72.92139495910085,2.8353986305639745,6,16,1,5,36.06661187672639,0.7339536185453431,3.4620126093915102
164,18.92789393262809,72.90176620264151,18.90537480384472,72.93560820164214,4.350064292234307,8,19,0,4,41.75545829890508,1.2203511177315516,7.628136829294172
165,19.032295880881104,72.7975964793483,19.24475484680454,72.83861101639994,23.910436284842735,67,99,3,1,44.08512348377426,0.9383532227811827,30.53606274358399
166,18.96830996991353,72.9351676903164,19.23181963271559,72.84683008142918,30.6141314482174,95,137,2,6,38.68961593001004,1.231122225342338,58.4493850292545
167,18.954172323943812,72.96195028024304,19.258233248277907,72.97315065599503,33.678148696037475,106,166,2,5,19.647597593744962,1.0490871463575007,107.89506271660714
168,19.229454814136766,72.93888883310694,19.072649241652552,72.78581286579042,23.676756371736982,79,109,1,6,51.21853189426848,0.5819778580994628,16.14183083780453
169,19.15376625264022,72.91162530836306,19.044990483129286,72.94760634116057,12.622016248562812,52,61,2,0,53.105438246922134,1.3259181950778367,18.90852788905192
170,19.198365967749687,72.77292291757118,19.099263200224932,72.86550506582411,14.66967828830201,47,71,2,4,32.89128069588759,1.2093402248653533,32.362313046865935
171,19.038599944716267,72.90409534623818,19.034874719994182,72.91171567662882,0.9019616496466002,5,7,3,0,33.30878918887357,1.1683391391262747,1.8982324898649263
172,19.131623278147366,72.96806551857215,19.017922449908777,72.89811726113027,14.580774153113586,46,72,0,5,43.74977938339709,1.1290917684698387,22.577986412127153
173,19.211303587042277,72.96097140406987,19.00785416806641,72.85574212971703,25.095295325228868,67,104,1,0,32.42600483101691,0.907597361774039,42.14473651406744
174,19.25904199782396,72.83391656271476,19.082123601401502,72.79041031971057,20.11137876894763,68,99,1,3,38.26965121303082,0.9919755338868494,31.27804156950534
175,19.06692106518667,72.91080210595854,19.17982464739404,72.96865455801368,13.901178595406268,44,74,3,4,33.11840309899728,1.11194039555734,28.00367272519357
176,19.179484915758476,72.80244980950606,19.051804965700356,72.79079454328921,14.186440936446349,33,71,3,4,45.24888778663951,0.8039083389676736,15.12249081947467
177,19.049165195422106,72.96981952033002,18.90275935187347,72.84781129133422,20.681188496895057,58,87,3,3,57.81625090425367,0.8132812435165466,17.454908371013854
178,19.26071651624206,72.94964454059425,18.928748303596393,72.91399285575108,36.937647442131166,92,167,2,0,49.88882737309018,1.260045073273443,55.976181195480144
179,19.045274460670306,72.80985979805382,18.937642290444032,72.94808696957737,18.809320398381544,48,98,3,0,46.233098066546034,0.8126344579302569,19.83657058496217
180,19.148479807844172,72.90475793811898,19.122886924212622,72.77448506549463,13.995264913814244,55,71,2,1,43.932631513836775,1.4405184249209375,27.533661802593368
181,19.275640152537157,72.93526540099504,18.970030174305723,72.9442617458156,33.84229141487277,97,147,1,4,46.81445080357286,1.0190369504614945,44.199871853341264
182,18.974221027248284,72.95263603962161,19.01813822583857,72.8009863777877,16.691454703021314,57,87,0,2,36.3047838317777,1.2181056251971691,33.60210868190442
183,19.22477838928827,72.8003844758673,18.94069693126294,72.8226373813129,31.532930711296327,87,174,1,0,42.04549396090746,1.1903461023276525,53.56355361465146
184,19.147812480612956,72.7754138314551,18.895795527619978,72.9358967794893,32.613784026812745,93,175,1,4,69.65010351720721,1.0876807113089055,30.558504884342284
